codi_eoi,nom_estacio,data,magnitud,contaminant,unitats,tipus_estacio,area_urbana,codi_ine,municipi,codi_comarca,nom_comarca,h01,h02,h03,h04,altitud,latitud,longitud,geocoded_column,:@computed_region_bh64_c7uy,:@computed_region_wvic_k925,h05,h06,h07,h08,h09,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
08019054,Barcelona (Parc Vall Hebron),2019-03-16T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,34,60,51,48,136,41.42611,2.1480017,"{'type': 'Point', 'coordinates': [2.1480017, 41.42611]}",512,29,30,35,61,41,62,60,47,39,,,58,34,28,42,41,21,43,53,44,52
08194008,Sant Adrià de Besòs,2019-03-16T00:00:00.000,10,PM10,µg/m3,traffic,urban,08194,Sant Adrià de Besòs,13,Barcelonès,25,29,29,27,7,41.425594,2.2221997,"{'type': 'Point', 'coordinates': [2.2221997, 41.425594]}",841,29,26,26,26,26,30,34,35,38,35,33,32,31,30,27,25,30,39,41,44,47
08019054,Barcelona (Parc Vall Hebron),2019-03-15T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,15,28,21,10,136,41.42611,2.1480017,"{'type': 'Point', 'coordinates': [2.1480017, 41.42611]}",512,29,14,10,5,18,16,28,25,23,26,35,33,30,42,40,40,40,33,47,26,24
08019058,Barcelona (Observatori Fabra),2019-03-15T00:00:00.000,10,PM10,µg/m3,background,suburban,08019,Barcelona,13,Barcelonès,25,21,18,14,415,41.41843,2.1238973,"{'type': 'Point', 'coordinates': [2.1238973, 41.41843]}",512,29,13,13,12,12,15,15,12,13,14,15,27,31,26,32,37,28,20,19,17,18
08019057,Barcelona (Palau Reial),2019-03-15T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,19,15,12,10,81,41.38749,2.1151996,"{'type': 'Point', 'coordinates': [2.1151996, 41.38749]}",512,29,13,11,11,13,19,16,,26,19,15,27,20,18,21,21,20,17,16,16,17
08194008,Sant Adrià de Besòs,2019-03-15T00:00:00.000,10,PM10,µg/m3,traffic,urban,08194,Sant Adrià de Besòs,13,Barcelonès,20,16,16,14,7,41.425594,2.2221997,"{'type': 'Point', 'coordinates': [2.2221997, 41.425594]}",841,29,13,16,15,18,32,36,27,21,23,29,28,22,21,23,23,19,16,15,16,22
08019044,Barcelona (Gràcia - Sant Gervasi),2019-03-15T00:00:00.000,10,PM10,µg/m3,traffic,urban,08019,Barcelona,13,Barcelonès,13,13,9,10,57,41.398724,2.1533988,"{'type': 'Point', 'coordinates': [2.1533988, 41.398724]}",512,29,10,9,11,17,30,22,23,27,35,42,37,32,33,39,33,27,23,20,21,21
08101001,L'Hospitalet de Llobregat,2019-03-15T00:00:00.000,10,PM10,µg/m3,background,urban,08101,"Hospitalet de Llobregat, l'",13,Barcelonès,15,19,14,10,29,41.370476,2.1149993,"{'type': 'Point', 'coordinates': [2.1149993, 41.370476]}",117,29,10,11,11,13,24,23,20,18,15,24,34,24,24,28,30,30,33,24,22,21
08019004,Barcelona (Poblenou),2019-03-15T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,16,15,15,14,3,41.40388,2.204501,"{'type': 'Point', 'coordinates': [2.204501, 41.40388]}",512,29,14,13,14,21,63,46,45,55,37,42,36,45,41,30,24,26,22,21,21,20
08019043,Barcelona (Eixample),2019-03-15T00:00:00.000,10,PM10,µg/m3,traffic,urban,08019,Barcelona,13,Barcelonès,17,12,9,8,26,41.385315,2.1537998,"{'type': 'Point', 'coordinates': [2.1537998, 41.385315]}",512,29,9,7,11,16,25,26,21,19,35,44,39,33,36,60,36,31,29,27,26,25
08019058,Barcelona (Observatori Fabra),2019-03-14T00:00:00.000,10,PM10,µg/m3,background,suburban,08019,Barcelona,13,Barcelonès,16,10,12,8,415,41.41843,2.1238973,"{'type': 'Point', 'coordinates': [2.1238973, 41.41843]}",512,29,4,6,6,6,6,8,13,14,9,11,12,15,26,32,28,22,19,18,17,27
08019004,Barcelona (Poblenou),2019-03-14T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,27,19,12,11,3,41.40388,2.204501,"{'type': 'Point', 'coordinates': [2.204501, 41.40388]}",512,29,8,9,10,27,26,32,28,37,35,42,31,37,54,88,82,77,37,34,33,14
08019057,Barcelona (Palau Reial),2019-03-14T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,13,3,10,7,81,41.38749,2.1151996,"{'type': 'Point', 'coordinates': [2.1151996, 41.38749]}",512,29,5,7,11,12,15,11,15,11,19,24,7,23,33,32,29,30,6,15,14,19
08101001,L'Hospitalet de Llobregat,2019-03-14T00:00:00.000,10,PM10,µg/m3,background,urban,08101,"Hospitalet de Llobregat, l'",13,Barcelonès,15,1,5,8,29,41.370476,2.1149993,"{'type': 'Point', 'coordinates': [2.1149993, 41.370476]}",117,29,6,5,10,17,19,23,22,19,20,23,13,29,40,40,36,36,41,34,14,15
08019054,Barcelona (Parc Vall Hebron),2019-03-14T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,27,9,8,15,136,41.42611,2.1480017,"{'type': 'Point', 'coordinates': [2.1480017, 41.42611]}",512,29,6,11,9,11,14,12,11,7,19,24,18,14,28,38,41,29,61,61,31,18
08019043,Barcelona (Eixample),2019-03-14T00:00:00.000,10,PM10,µg/m3,traffic,urban,08019,Barcelona,13,Barcelonès,17,1,8,8,26,41.385315,2.1537998,"{'type': 'Point', 'coordinates': [2.1537998, 41.385315]}",512,29,3,6,11,15,19,27,,,40,36,20,23,39,58,48,40,46,54,25,19
08019044,Barcelona (Gràcia - Sant Gervasi),2019-03-14T00:00:00.000,10,PM10,µg/m3,traffic,urban,08019,Barcelona,13,Barcelonès,17,1,16,10,57,41.398724,2.1533988,"{'type': 'Point', 'coordinates': [2.1533988, 41.398724]}",512,29,1,5,9,15,17,,41,30,32,28,19,14,32,37,33,40,37,21,12,13
08194008,Sant Adrià de Besòs,2019-03-14T00:00:00.000,10,PM10,µg/m3,traffic,urban,08194,Sant Adrià de Besòs,13,Barcelonès,22,24,19,14,7,41.425594,2.2221997,"{'type': 'Point', 'coordinates': [2.2221997, 41.425594]}",841,29,11,8,10,13,17,20,22,21,21,23,20,20,25,28,30,34,32,32,32,25
08194008,Sant Adrià de Besòs,2019-03-13T00:00:00.000,10,PM10,µg/m3,traffic,urban,08194,Sant Adrià de Besòs,13,Barcelonès,31,32,31,31,7,41.425594,2.2221997,"{'type': 'Point', 'coordinates': [2.2221997, 41.425594]}",841,29,32,33,33,37,45,55,37,18,11,9,10,10,10,11,12,14,15,17,17,18
08019054,Barcelona (Parc Vall Hebron),2019-03-13T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,50,25,23,46,136,41.42611,2.1480017,"{'type': 'Point', 'coordinates': [2.1480017, 41.42611]}",512,29,37,49,47,63,46,40,12,12,10,14,19,11,32,28,15,13,23,21,35,13
08019004,Barcelona (Poblenou),2019-03-13T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,33,31,34,37,3,41.40388,2.204501,"{'type': 'Point', 'coordinates': [2.204501, 41.40388]}",512,29,35,36,37,60,61,107,24,11,11,14,18,18,21,27,27,28,26,23,24,22
08019043,Barcelona (Eixample),2019-03-13T00:00:00.000,10,PM10,µg/m3,traffic,urban,08019,Barcelona,13,Barcelonès,26,24,25,24,26,41.385315,2.1537998,"{'type': 'Point', 'coordinates': [2.1537998, 41.385315]}",512,29,31,35,36,41,41,42,27,20,12,22,24,20,25,26,25,29,30,27,24,22
08019044,Barcelona (Gràcia - Sant Gervasi),2019-03-13T00:00:00.000,10,PM10,µg/m3,traffic,urban,08019,Barcelona,13,Barcelonès,24,22,24,24,57,41.398724,2.1533988,"{'type': 'Point', 'coordinates': [2.1533988, 41.398724]}",512,29,29,35,34,35,41,40,28,16,15,20,25,19,24,23,20,27,27,24,22,19
08101001,L'Hospitalet de Llobregat,2019-03-13T00:00:00.000,10,PM10,µg/m3,background,urban,08101,"Hospitalet de Llobregat, l'",13,Barcelonès,19,25,22,21,29,41.370476,2.1149993,"{'type': 'Point', 'coordinates': [2.1149993, 41.370476]}",117,29,26,29,33,35,35,35,17,19,9,16,18,15,16,19,18,23,25,24,22,20
08019057,Barcelona (Palau Reial),2019-03-13T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,20,19,19,22,81,41.38749,2.1151996,"{'type': 'Point', 'coordinates': [2.1151996, 41.38749]}",512,29,24,29,33,31,31,23,19,16,10,18,15,13,16,18,17,20,23,21,20,18
08019058,Barcelona (Observatori Fabra),2019-03-13T00:00:00.000,10,PM10,µg/m3,background,suburban,08019,Barcelona,13,Barcelonès,16,16,23,24,415,41.41843,2.1238973,"{'type': 'Point', 'coordinates': [2.1238973, 41.41843]}",512,29,28,26,17,18,19,21,21,19,13,16,15,12,13,15,14,15,18,16,14,13
08101001,L'Hospitalet de Llobregat,2019-03-12T00:00:00.000,10,PM10,µg/m3,background,urban,08101,"Hospitalet de Llobregat, l'",13,Barcelonès,35,33,30,26,29,41.370476,2.1149993,"{'type': 'Point', 'coordinates': [2.1149993, 41.370476]}",117,29,8,9,19,37,39,30,26,39,38,43,44,37,38,37,34,26,24,21,19,22
08019004,Barcelona (Poblenou),2019-03-12T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,38,37,37,17,3,41.40388,2.204501,"{'type': 'Point', 'coordinates': [2.204501, 41.40388]}",512,29,10,22,25,53,60,41,58,55,73,91,88,79,78,104,65,38,36,51,31,30
08019043,Barcelona (Eixample),2019-03-12T00:00:00.000,10,PM10,µg/m3,traffic,urban,08019,Barcelona,13,Barcelonès,32,30,28,52,26,41.385315,2.1537998,"{'type': 'Point', 'coordinates': [2.1537998, 41.385315]}",512,29,5,14,20,27,40,34,31,45,51,75,82,50,59,57,43,31,29,24,19,22
08019057,Barcelona (Palau Reial),2019-03-12T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,27,24,21,12,81,41.38749,2.1151996,"{'type': 'Point', 'coordinates': [2.1151996, 41.38749]}",512,29,6,11,22,27,25,27,30,39,34,38,39,33,34,34,30,22,21,24,20,19
08019044,Barcelona (Gràcia - Sant Gervasi),2019-03-12T00:00:00.000,10,PM10,µg/m3,traffic,urban,08019,Barcelona,13,Barcelonès,35,31,27,10,57,41.398724,2.1533988,"{'type': 'Point', 'coordinates': [2.1533988, 41.398724]}",512,29,1,17,16,21,40,36,34,46,46,45,40,39,39,41,36,26,21,28,23,22
08194008,Sant Adrià de Besòs,2019-03-12T00:00:00.000,10,PM10,µg/m3,traffic,urban,08194,Sant Adrià de Besòs,13,Barcelonès,30,29,30,11,7,41.425594,2.2221997,"{'type': 'Point', 'coordinates': [2.2221997, 41.425594]}",841,29,5,20,21,26,43,,71,42,36,40,44,46,48,39,32,26,26,26,24,28
08019054,Barcelona (Parc Vall Hebron),2019-03-12T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,27,33,46,36,136,41.42611,2.1480017,"{'type': 'Point', 'coordinates': [2.1480017, 41.42611]}",512,29,11,11,14,25,30,35,25,29,38,44,29,15,24,21,40,25,19,17,17,26
08019058,Barcelona (Observatori Fabra),2019-03-12T00:00:00.000,10,PM10,µg/m3,background,suburban,08019,Barcelona,13,Barcelonès,22,26,24,20,415,41.41843,2.1238973,"{'type': 'Point', 'coordinates': [2.1238973, 41.41843]}",512,29,10,21,23,21,17,21,29,29,31,29,32,29,28,29,26,25,19,18,18,18
08019043,Barcelona (Eixample),2019-03-11T00:00:00.000,10,PM10,µg/m3,traffic,urban,08019,Barcelona,13,Barcelonès,20,19,24,20,26,41.385315,2.1537998,"{'type': 'Point', 'coordinates': [2.1537998, 41.385315]}",512,29,13,16,17,14,21,28,33,38,34,37,49,43,42,49,38,37,39,40,36,35
08019058,Barcelona (Observatori Fabra),2019-03-11T00:00:00.000,10,PM10,µg/m3,background,suburban,08019,Barcelona,13,Barcelonès,14,14,17,15,415,41.41843,2.1238973,"{'type': 'Point', 'coordinates': [2.1238973, 41.41843]}",512,29,13,14,12,11,15,20,21,22,23,21,21,24,21,23,24,22,23,22,25,25
08019044,Barcelona (Gràcia - Sant Gervasi),2019-03-11T00:00:00.000,10,PM10,µg/m3,traffic,urban,08019,Barcelona,13,Barcelonès,21,20,24,23,57,41.398724,2.1533988,"{'type': 'Point', 'coordinates': [2.1533988, 41.398724]}",512,29,15,15,18,13,19,30,38,37,29,26,33,29,31,38,38,33,35,38,37,39
08019057,Barcelona (Palau Reial),2019-03-11T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,15,15,18,21,81,41.38749,2.1151996,"{'type': 'Point', 'coordinates': [2.1151996, 41.38749]}",512,29,14,15,15,12,16,23,28,29,20,21,25,27,26,30,28,28,30,31,32,30
08019004,Barcelona (Poblenou),2019-03-11T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,24,29,29,25,3,41.40388,2.204501,"{'type': 'Point', 'coordinates': [2.204501, 41.40388]}",512,29,23,22,17,16,21,38,30,39,42,64,64,62,61,97,71,49,47,43,38,38
08194008,Sant Adrià de Besòs,2019-03-11T00:00:00.000,10,PM10,µg/m3,traffic,urban,08194,Sant Adrià de Besòs,13,Barcelonès,27,23,23,22,7,41.425594,2.2221997,"{'type': 'Point', 'coordinates': [2.2221997, 41.425594]}",841,29,22,24,23,14,16,35,32,25,23,24,35,35,32,30,31,29,38,34,31,31
08019054,Barcelona (Parc Vall Hebron),2019-03-11T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,30,35,20,39,136,41.42611,2.1480017,"{'type': 'Point', 'coordinates': [2.1480017, 41.42611]}",512,29,32,24,15,13,17,8,15,30,41,27,40,46,29,44,17,22,41,33,33,25
08101001,L'Hospitalet de Llobregat,2019-03-11T00:00:00.000,10,PM10,µg/m3,background,urban,08101,"Hospitalet de Llobregat, l'",13,Barcelonès,13,30,29,19,29,41.370476,2.1149993,"{'type': 'Point', 'coordinates': [2.1149993, 41.370476]}",117,29,17,14,17,13,14,22,35,38,28,34,36,34,38,39,36,36,37,38,38,41
08019058,Barcelona (Observatori Fabra),2019-03-10T00:00:00.000,10,PM10,µg/m3,background,suburban,08019,Barcelona,13,Barcelonès,5,5,6,10,415,41.41843,2.1238973,"{'type': 'Point', 'coordinates': [2.1238973, 41.41843]}",512,29,12,13,11,7,10,8,11,13,16,33,27,19,20,19,22,18,14,16,14,13
08019057,Barcelona (Palau Reial),2019-03-10T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,21,16,18,20,81,41.38749,2.1151996,"{'type': 'Point', 'coordinates': [2.1151996, 41.38749]}",512,29,18,20,21,23,19,14,13,13,28,20,27,20,20,26,29,16,14,16,17,15
08019044,Barcelona (Gràcia - Sant Gervasi),2019-03-10T00:00:00.000,10,PM10,µg/m3,traffic,urban,08019,Barcelona,13,Barcelonès,45,53,19,19,57,41.398724,2.1533988,"{'type': 'Point', 'coordinates': [2.1533988, 41.398724]}",512,29,25,25,27,32,29,23,16,15,33,31,48,12,21,31,37,18,15,17,18,27
08019004,Barcelona (Poblenou),2019-03-10T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,36,32,32,34,3,41.40388,2.204501,"{'type': 'Point', 'coordinates': [2.204501, 41.40388]}",512,29,30,28,25,25,28,35,25,25,48,85,44,34,29,29,28,26,22,20,21,20
08019043,Barcelona (Eixample),2019-03-10T00:00:00.000,10,PM10,µg/m3,traffic,urban,08019,Barcelona,13,Barcelonès,35,37,31,27,26,41.385315,2.1537998,"{'type': 'Point', 'coordinates': [2.1537998, 41.385315]}",512,29,26,23,29,29,24,17,18,19,52,42,50,28,27,36,31,18,20,24,27,23
08019054,Barcelona (Parc Vall Hebron),2019-03-10T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,33,40,39,23,136,41.42611,2.1480017,"{'type': 'Point', 'coordinates': [2.1480017, 41.42611]}",512,29,14,24,35,24,17,22,23,22,50,74,52,34,25,45,50,50,36,29,27,36
08194008,Sant Adrià de Besòs,2019-03-10T00:00:00.000,10,PM10,µg/m3,traffic,urban,08194,Sant Adrià de Besòs,13,Barcelonès,24,26,28,28,7,41.425594,2.2221997,"{'type': 'Point', 'coordinates': [2.2221997, 41.425594]}",841,29,25,22,20,21,24,25,28,24,32,32,46,44,31,24,19,13,9,12,16,24
08101001,L'Hospitalet de Llobregat,2019-03-10T00:00:00.000,10,PM10,µg/m3,background,urban,08101,"Hospitalet de Llobregat, l'",13,Barcelonès,49,40,36,31,29,41.370476,2.1149993,"{'type': 'Point', 'coordinates': [2.1149993, 41.370476]}",117,29,28,20,20,30,24,24,23,18,27,22,23,25,57,52,27,23,26,15,15,35
08101001,L'Hospitalet de Llobregat,2019-03-09T00:00:00.000,10,PM10,µg/m3,background,urban,08101,"Hospitalet de Llobregat, l'",13,Barcelonès,21,22,20,19,29,41.370476,2.1149993,"{'type': 'Point', 'coordinates': [2.1149993, 41.370476]}",117,29,16,18,16,14,9,13,10,15,18,23,15,17,16,16,24,26,32,33,36,47
08019044,Barcelona (Gràcia - Sant Gervasi),2019-03-09T00:00:00.000,10,PM10,µg/m3,traffic,urban,08019,Barcelona,13,Barcelonès,25,32,26,23,57,41.398724,2.1533988,"{'type': 'Point', 'coordinates': [2.1533988, 41.398724]}",512,29,21,18,14,18,3,10,14,18,25,33,24,23,24,13,23,29,25,35,45,52
08019057,Barcelona (Palau Reial),2019-03-09T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,21,22,21,22,81,41.38749,2.1151996,"{'type': 'Point', 'coordinates': [2.1151996, 41.38749]}",512,29,20,14,12,20,4,6,10,15,17,26,17,20,17,15,19,34,41,28,29,27
08019058,Barcelona (Observatori Fabra),2019-03-09T00:00:00.000,10,PM10,µg/m3,background,suburban,08019,Barcelona,13,Barcelonès,15,16,21,13,415,41.41843,2.1238973,"{'type': 'Point', 'coordinates': [2.1238973, 41.41843]}",512,29,13,13,12,8,8,10,11,16,17,24,19,17,17,16,15,13,13,8,7,6
08019043,Barcelona (Eixample),2019-03-09T00:00:00.000,10,PM10,µg/m3,traffic,urban,08019,Barcelona,13,Barcelonès,32,27,32,52,26,41.385315,2.1537998,"{'type': 'Point', 'coordinates': [2.1537998, 41.385315]}",512,29,53,22,15,17,10,16,16,24,23,78,37,26,28,19,18,22,30,47,36,42
08019004,Barcelona (Poblenou),2019-03-09T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,47,39,36,35,3,41.40388,2.204501,"{'type': 'Point', 'coordinates': [2.204501, 41.40388]}",512,29,32,31,34,35,39,33,29,29,43,57,56,55,34,27,43,63,53,41,43,47
08194008,Sant Adrià de Besòs,2019-03-09T00:00:00.000,10,PM10,µg/m3,traffic,urban,08194,Sant Adrià de Besòs,13,Barcelonès,35,36,33,31,7,41.425594,2.2221997,"{'type': 'Point', 'coordinates': [2.2221997, 41.425594]}",841,29,28,28,27,27,29,28,22,18,23,33,34,26,28,16,13,23,37,34,33,25
08019054,Barcelona (Parc Vall Hebron),2019-03-09T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,24,17,25,28,136,41.42611,2.1480017,"{'type': 'Point', 'coordinates': [2.1480017, 41.42611]}",512,29,29,35,33,33,22,19,8,16,17,32,25,21,22,14,24,33,28,25,39,36
08101001,L'Hospitalet de Llobregat,2019-03-08T00:00:00.000,10,PM10,µg/m3,background,urban,08101,"Hospitalet de Llobregat, l'",13,Barcelonès,,,,,29,41.370476,2.1149993,"{'type': 'Point', 'coordinates': [2.1149993, 41.370476]}",117,29,,,,,,,,45,44,33,23,23,11,16,19,20,23,22,22,26
08019044,Barcelona (Gràcia - Sant Gervasi),2019-03-08T00:00:00.000,10,PM10,µg/m3,traffic,urban,08019,Barcelona,13,Barcelonès,20,22,14,9,57,41.398724,2.1533988,"{'type': 'Point', 'coordinates': [2.1533988, 41.398724]}",512,29,3,5,22,29,38,62,61,44,30,34,27,32,20,31,23,27,40,27,29,26
08019054,Barcelona (Parc Vall Hebron),2019-03-08T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,13,7,16,9,136,41.42611,2.1480017,"{'type': 'Point', 'coordinates': [2.1480017, 41.42611]}",512,29,8,3,8,11,15,20,17,17,14,19,22,21,21,23,24,26,25,17,24,22
08194008,Sant Adrià de Besòs,2019-03-08T00:00:00.000,10,PM10,µg/m3,traffic,urban,08194,Sant Adrià de Besòs,13,Barcelonès,28,32,31,27,7,41.425594,2.2221997,"{'type': 'Point', 'coordinates': [2.2221997, 41.425594]}",841,29,21,16,17,25,35,48,44,31,25,26,30,22,18,19,17,21,20,17,23,30
08019004,Barcelona (Poblenou),2019-03-08T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,22,27,29,26,3,41.40388,2.204501,"{'type': 'Point', 'coordinates': [2.204501, 41.40388]}",512,29,22,15,17,26,,,,,86,45,33,29,25,45,36,28,23,23,28,38
08019058,Barcelona (Observatori Fabra),2019-03-08T00:00:00.000,10,PM10,µg/m3,background,suburban,08019,Barcelona,13,Barcelonès,5,5,5,3,415,41.41843,2.1238973,"{'type': 'Point', 'coordinates': [2.1238973, 41.41843]}",512,29,1,4,5,3,4,1,14,15,23,20,22,20,19,22,23,20,22,15,11,11
08019043,Barcelona (Eixample),2019-03-08T00:00:00.000,10,PM10,µg/m3,traffic,urban,08019,Barcelona,13,Barcelonès,17,15,11,9,26,41.385315,2.1537998,"{'type': 'Point', 'coordinates': [2.1537998, 41.385315]}",512,29,4,1,18,36,37,69,54,40,29,38,27,28,20,30,27,27,41,32,28,31
08019057,Barcelona (Palau Reial),2019-03-08T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,15,14,12,7,81,41.38749,2.1151996,"{'type': 'Point', 'coordinates': [2.1151996, 41.38749]}",512,29,1,6,15,22,37,31,21,13,25,26,24,19,11,26,24,17,32,23,19,19
08019057,Barcelona (Palau Reial),2019-03-07T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,1,3,6,4,81,41.38749,2.1151996,"{'type': 'Point', 'coordinates': [2.1151996, 41.38749]}",512,29,3,5,7,11,15,14,11,7,5,6,8,21,24,15,20,17,16,13,14,17
08019058,Barcelona (Observatori Fabra),2019-03-07T00:00:00.000,10,PM10,µg/m3,background,suburban,08019,Barcelona,13,Barcelonès,11,7,3,,415,41.41843,2.1238973,"{'type': 'Point', 'coordinates': [2.1238973, 41.41843]}",512,29,,,,,,,,,,,,,9,16,9,11,7,4,5,5
08019004,Barcelona (Poblenou),2019-03-07T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,1,1,1,2,3,41.40388,2.204501,"{'type': 'Point', 'coordinates': [2.204501, 41.40388]}",512,29,3,7,9,12,21,35,25,27,18,35,43,36,51,66,53,49,33,25,23,24
08019043,Barcelona (Eixample),2019-03-07T00:00:00.000,10,PM10,µg/m3,traffic,urban,08019,Barcelona,13,Barcelonès,6,3,5,5,26,41.385315,2.1537998,"{'type': 'Point', 'coordinates': [2.1537998, 41.385315]}",512,29,4,3,11,20,20,23,13,9,12,11,21,31,34,37,39,29,21,17,18,19
08101001,L'Hospitalet de Llobregat,2019-03-07T00:00:00.000,10,PM10,µg/m3,background,urban,08101,"Hospitalet de Llobregat, l'",13,Barcelonès,,,,,29,41.370476,2.1149993,"{'type': 'Point', 'coordinates': [2.1149993, 41.370476]}",117,29,,,,,,,,,,,,,,,,,,,,
08019054,Barcelona (Parc Vall Hebron),2019-03-07T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,6,9,11,6,136,41.42611,2.1480017,"{'type': 'Point', 'coordinates': [2.1480017, 41.42611]}",512,29,12,6,3,7,11,8,7,6,8,5,3,12,19,17,13,17,18,32,23,7
08194008,Sant Adrià de Besòs,2019-03-07T00:00:00.000,10,PM10,µg/m3,traffic,urban,08194,Sant Adrià de Besòs,13,Barcelonès,2,3,4,4,7,41.425594,2.2221997,"{'type': 'Point', 'coordinates': [2.2221997, 41.425594]}",841,29,4,6,6,10,15,20,18,16,13,15,92,70,33,22,19,21,22,18,19,26
08019044,Barcelona (Gràcia - Sant Gervasi),2019-03-07T00:00:00.000,10,PM10,µg/m3,traffic,urban,08019,Barcelona,13,Barcelonès,1,1,4,2,57,41.398724,2.1533988,"{'type': 'Point', 'coordinates': [2.1533988, 41.398724]}",512,29,4,7,10,13,18,16,15,14,19,18,14,27,29,22,30,29,23,17,21,23
08194008,Sant Adrià de Besòs,2019-03-06T00:00:00.000,10,PM10,µg/m3,traffic,urban,08194,Sant Adrià de Besòs,13,Barcelonès,24,28,31,32,7,41.425594,2.2221997,"{'type': 'Point', 'coordinates': [2.2221997, 41.425594]}",841,29,32,31,30,34,46,56,64,76,69,46,28,22,23,28,27,26,27,28,27,6
08101001,L'Hospitalet de Llobregat,2019-03-06T00:00:00.000,10,PM10,µg/m3,background,urban,08101,"Hospitalet de Llobregat, l'",13,Barcelonès,,,,,29,41.370476,2.1149993,"{'type': 'Point', 'coordinates': [2.1149993, 41.370476]}",117,29,,,,,,,,,,,,,,,,,,,,
08019058,Barcelona (Observatori Fabra),2019-03-06T00:00:00.000,10,PM10,µg/m3,background,suburban,08019,Barcelona,13,Barcelonès,19,17,18,18,415,41.41843,2.1238973,"{'type': 'Point', 'coordinates': [2.1238973, 41.41843]}",512,29,19,19,20,20,24,24,26,28,,,28,19,24,27,26,21,15,15,10,8
08019057,Barcelona (Palau Reial),2019-03-06T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,18,16,15,16,81,41.38749,2.1151996,"{'type': 'Point', 'coordinates': [2.1151996, 41.38749]}",512,29,20,19,18,28,32,30,35,40,40,20,19,16,25,29,30,28,30,24,12,1
08019054,Barcelona (Parc Vall Hebron),2019-03-06T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,32,45,27,22,136,41.42611,2.1480017,"{'type': 'Point', 'coordinates': [2.1480017, 41.42611]}",512,29,52,21,30,49,34,,,,42,29,25,34,20,28,32,36,33,31,27,14
08019044,Barcelona (Gràcia - Sant Gervasi),2019-03-06T00:00:00.000,10,PM10,µg/m3,traffic,urban,08019,Barcelona,13,Barcelonès,19,19,20,21,57,41.398724,2.1533988,"{'type': 'Point', 'coordinates': [2.1533988, 41.398724]}",512,29,22,22,22,27,40,46,44,49,47,31,28,23,36,35,34,37,35,29,9,1
08019043,Barcelona (Eixample),2019-03-06T00:00:00.000,10,PM10,µg/m3,traffic,urban,08019,Barcelona,13,Barcelonès,19,18,17,18,26,41.385315,2.1537998,"{'type': 'Point', 'coordinates': [2.1537998, 41.385315]}",512,29,20,21,22,27,34,39,45,51,46,32,30,24,33,54,51,41,42,35,24,2
08019004,Barcelona (Poblenou),2019-03-06T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,17,27,28,28,3,41.40388,2.204501,"{'type': 'Point', 'coordinates': [2.204501, 41.40388]}",512,29,23,31,22,64,67,96,77,59,51,45,41,30,35,49,49,37,31,,25,1
